{'S1': 0, 'S2': 0, 'V1': 0, 'V2': 0}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 222, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 227, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 223, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 228, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 224, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 540, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 229, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 225, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 230, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 226, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 231, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 227, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 232, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 228, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 233, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 229, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 234, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 230, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 235, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 231, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
2024-06-30 14:31:04 {'S1': 236, 'S2': 232, 'V1': 480, 'V2': 480}
